Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
group_G5_5_0	C0856742	Post MI	5/47	203/21671	7.64940108435132e-05	0.00431982199881215	0.00267674831492646	PPARGC1A/TLR4/E2F1/MAPK14/FOXO3	5
group_G5_5_0	C0085281	Addictive Behavior	6/47	332/21671	7.81632448518484e-05	0.00431982199881215	0.00267674831492646	TLR4/E2F1/ABL1/HDAC6/BAG3/ESR1	6
group_G5_5_0	C1391732	Cancer cachexia	4/47	110/21671	9.47338881138736e-05	0.00512180825520008	0.0031736936429911	TLR4/XBP1/MAPK14/FOXO3	4
group_G5_5_0	C0333516	Tumor necrosis	6/47	350/21671	0.000104446680842244	0.00548837944625298	0.00340083698783754	TLR4/BECN1/XBP1/NOX4/NPC1/ESR1	6
group_G5_5_0	C0577631	Carotid Atherosclerosis	5/47	219/21671	0.000109330126592879	0.00548837944625298	0.00340083698783754	PPARGC1A/TLR4/MAP1LC3B/SREBF2/ESR1	5
group_G5_5_0	C0858252	Breast adenocarcinoma	5/47	219/21671	0.000109330126592879	0.00548837944625298	0.00340083698783754	BECN1/PXN/MAP1LC3B/MAPK14/ESR1	5
group_G5_5_0	C0221406	Pituitary-dependent Cushing's disease	4/47	115/21671	0.000112548191298312	0.00548837944625298	0.00340083698783754	E2F1/PRKACA/ABL1/SP1	4
group_G5_5_0	C1275685	Avellino corneal dystrophy	4/47	115/21671	0.000112548191298312	0.00548837944625298	0.00340083698783754	TLR4/XBP1/JUNB/MAPK14	4
group_G5_5_0	C0574143	Liver calculus	3/47	45/21671	0.000127265371465957	0.0058086370685369	0.00359928244485558	TLR4/BECN1/MAPK14	3
group_G5_5_0	C0037286	Skin Neoplasms	6/47	363/21671	0.000127473995820595	0.0058086370685369	0.00359928244485558	E2F1/USP11/XBP1/MAPK14/SP1/HDAC6	6
group_G5_5_0	C0014057	Japanese Encephalitis	4/47	119/21671	0.000128457997092694	0.0058086370685369	0.00359928244485558	XBP1/SESN2/RAB5A/ATF3	4
group_G5_5_0	C3805278	Extrahepatic Cholangiocarcinoma	4/47	119/21671	0.000128457997092694	0.0058086370685369	0.00359928244485558	BECN1/PRKACA/MAPK14/FOXO3	4
group_G5_5_0	C0027022	Myeloproliferative disease	6/47	365/21671	0.000131348874720096	0.00583329734694428	0.00361456301861318	TLR4/JUNB/MAPK14/ABL1/HDAC6/FOXO3	6
group_G5_5_0	C0346957	Disseminated Malignant Neoplasm	5/47	232/21671	0.000143210841759753	0.00622994891540555	0.00386034546469165	XBP1/RAB5A/MAPK14/FOXO3/ESR1	5
group_G5_5_0	C0034494	Rabies (disorder)	4/47	123/21671	0.00014593827173475	0.00622994891540555	0.00386034546469165	RAB5A/PIK3R2/HDAC6/ESR1	4
group_G5_5_0	C0242422	Parkinsonian Disorders	6/47	373/21671	0.000147795330120196	0.00622994891540555	0.00386034546469165	BECN1/CLN3/SIRT2/ABL1/NPC1/ESR1	6
group_G5_5_0	C3665339	Bacterial sepsis of newborn	3/47	48/21671	0.000154416382927513	0.00632354617091769	0.0039183423673517	TLR4/MAPK14/HDAC6	3
group_G5_5_0	C2347748	Adult Erythroleukemia	5/47	236/21671	0.000155101052041005	0.00632354617091769	0.0039183423673517	STK38/BECN1/E2F1/RPS6KB2/ABL1	5
group_G5_5_0	C4520840	Erythroleukemia (Erythroid/Myeloid)	5/47	237/21671	0.00015818833776431	0.00634539348419094	0.00393187990639982	STK38/BECN1/E2F1/RPS6KB2/ABL1	5
group_G5_5_0	C0282193	Iron Overload	5/47	241/21671	0.000171010775421518	0.00661273985304632	0.0040975392651725	TLR4/SESN2/MAPK14/NOX4/FOXO3	5
group_G5_5_0	C0867389	Chronic graft-versus-host disease	5/47	241/21671	0.000171010775421518	0.00661273985304632	0.0040975392651725	BECN1/XBP1/ATG10/MAPK14/ABL1	5
group_G5_5_0	C1851841	ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 1	4/47	129/21671	0.000175301735478644	0.00661273985304632	0.0040975392651725	ATG10/SESN2/MAPK14/ESR1	4
group_G5_5_0	C0494463	Alzheimer Disease, Late Onset	6/47	385/21671	0.000175488874266609	0.00661273985304632	0.0040975392651725	PPARGC1A/TLR4/SIRT2/SREBF2/NPC1/ESR1	6
group_G5_5_0	C0598608	Hyperhomocysteinemia	5/47	246/21671	0.000188140255408496	0.0069016807437856	0.00427657952252857	PPARGC1A/TLR4/XBP1/MAP1LC3B/ATF3	5
group_G5_5_0	C1290884	Inflammatory disorder	6/47	391/21671	0.000190797097897677	0.0069016807437856	0.00427657952252857	TLR4/HYAL2/XBP1/MAPK14/FOXO3/ESR1	6
group_G5_5_0	C0023892	Biliary cirrhosis	4/47	132/21671	0.000191482095424691	0.0069016807437856	0.00427657952252857	PPARGC1A/TLR4/MAPK14/ESR1	4
group_G5_5_0	C0042900	Vitiligo	6/47	395/21671	0.000201576553358252	0.00701448673381515	0.00434647898686026	TLR4/XBP1/MAPK14/SP1/FOXO3/ESR1	6
group_G5_5_0	C0006131	Branchioma	2/47	10/21671	0.000204889272094406	0.00701448673381515	0.00434647898686026	NPC1/ESR1	2
group_G5_5_0	C0042131	Uterine Diseases	2/47	10/21671	0.000204889272094406	0.00701448673381515	0.00434647898686026	TLR4/ESR1	2
group_G5_5_0	C0456103	Sepsis of the newborn	3/47	53/21671	0.000207561340545343	0.00701448673381515	0.00434647898686026	TLR4/MAPK14/HDAC6	3
group_G5_5_0	C0008373	Cholesteatoma	4/47	135/21671	0.000208714120748822	0.00701448673381515	0.00434647898686026	TLR4/BECN1/SESN2/MAPK14	4
group_G5_5_0	C0231341	Premature aging syndrome	4/47	136/21671	0.000214698721424337	0.00711940960243103	0.00441149372863481	PPARGC1A/CUL4A/SIRT2/FOXO3	4
group_G5_5_0	C2936719	Mechanical Allodynia	6/47	408/21671	0.000239977455722	0.00785294647869228	0.00486602486394747	TLR4/RPS6KB2/SIRT2/MAPK14/SP1/HDAC6	6
group_G5_5_0	C4546431	Exacerbation of allergic asthma	2/47	11/21671	0.000250073908535875	0.00807706247439898	0.00500489681608368	XBP1/MAPK14	2
group_G5_5_0	C0036472	Scrub Typhus	3/47	58/21671	0.000271324928492552	0.00865109098924329	0.00536058968033868	TLR4/JUNB/MAPK14	3
group_G5_5_0	C0008370	Cholestasis	6/47	420/21671	0.000280345232947815	0.00882555182710399	0.00546869315170687	PPARGC1A/E2F1/MAPK14/NOX4/NPC1/ESR1	6
group_G5_5_0	C1563937	Atherogenesis	3/47	59/21671	0.0002854264162127	0.00887319371401232	0.00549821412283412	TLR4/NPC1/ESR1	3
group_G5_5_0	C0410808	Prosthetic joint infection	2/47	12/21671	0.000299673747333225	0.00908888548314305	0.00563186606028038	TLR4/ESR1	2
group_G5_5_0	C0877104	Retinal toxicity	2/47	12/21671	0.000299673747333225	0.00908888548314305	0.00563186606028038	CLN3/ESR1	2
group_G5_5_0	C3665444	Neutrophilia (disorder)	4/47	150/21671	0.00031205873410649	0.00935048279184145	0.00579396305303616	TLR4/BECN1/ABL1/ESR1	4
group_G5_5_0	C1737250	Progression of non-small cell lung cancer	4/47	151/21671	0.000320043447108818	0.00947557205904321	0.00587147376650764	E2F1/PIK3R2/NOX4/ESR1	4
group_G5_5_0	C2750440	FATTY LIVER DISEASE, NONALCOHOLIC, SUSCEPTIBILITY TO, 1	3/47	63/21671	0.000346548287094215	0.00956062927418343	0.00592417889124692	PPARGC1A/TLR4/SIRT2	3
group_G5_5_0	C2750441	LIVER DISEASE, ALCOHOLIC, SUSCEPTIBILITY TO, 1	3/47	63/21671	0.000346548287094215	0.00956062927418343	0.00592417889124692	PPARGC1A/TLR4/SIRT2	3
group_G5_5_0	C3150651	FATTY LIVER DISEASE, NONALCOHOLIC, SUSCEPTIBILITY TO, 2	3/47	63/21671	0.000346548287094215	0.00956062927418343	0.00592417889124692	PPARGC1A/TLR4/SIRT2	3
group_G5_5_0	C0206686	Adrenocortical carcinoma	5/47	281/21671	0.000347574468393214	0.00956062927418343	0.00592417889124692	E2F1/PRKACA/MAPK14/ATF3/ESR1	5
group_G5_5_0	C0242917	Filoviridae Infections	2/47	13/21671	0.000353670242551217	0.00956062927418343	0.00592417889124692	TLR4/NPC1	2
group_G5_5_0	C0278952	Nasopharyngeal cancer recurrent	2/47	13/21671	0.000353670242551217	0.00956062927418343	0.00592417889124692	NOX4/NPC1	2
group_G5_5_0	C0405581	Testicular dysfunction	2/47	13/21671	0.000353670242551217	0.00956062927418343	0.00592417889124692	TLR4/ESR1	2
group_G5_5_0	C4688316	Refractory Breast Carcinoma	2/47	13/21671	0.000353670242551217	0.00956062927418343	0.00592417889124692	SP1/ESR1	2
group_G5_5_0	C0027059	Myocarditis	5/47	285/21671	0.000370816347976886	0.00991634685396252	0.00614459686970188	TLR4/MAPK14/NOX4/FOXO3/ESR1	5
group_G5_5_1	C0001126	Renal tubular acidosis	3/12	52/21671	2.82329729102392e-06	0.0011095558353724	0.000573575133860649	EPG5/ATP6V0A2/ATP6V1B1	3
group_G5_5_2	C0267971	Storage disease	3/9	28/21671	1.61414292233204e-07	3.53497299990717e-05	1.76706172550034e-05	CTSA/HEXB/LIPA	3
group_G5_5_2	C0085078	Lysosomal Storage Diseases	3/9	130/21671	1.72573102324212e-05	0.00188967547045012	0.000944610665353582	CTSA/HEXB/LIPA	3
group_G5_5_2	C1845847	Coarse facial features	3/9	194/21671	5.70290629424755e-05	0.00416312159480071	0.00208106054246226	CTSA/HEXB/NAGA	3
group_G5_5_2	C0423250	Corneal stromal opacities	2/9	46/21671	0.000157187689821258	0.00860602601771385	0.00430197887931863	CTSA/NAGA	2
group_G5_6_0	C0338508	Optic Atrophy 1	7/50	117/21671	9.19458269837074e-09	2.56253019803593e-05	1.47113323173932e-05	KEAP1/OPTN/BNIP3L/PRKAB1/DNM1L/NFE2L1/SIRT3	7
group_G5_6_0	C4551683	Adrenal Gland Pheochromocytoma	10/50	416/21671	3.15823779765166e-08	4.15278388825726e-05	2.38408834632638e-05	HIF1A/TGM2/EGF/RPS6KB1/PRKAB1/DNM1L/KRAS/MAPK8/STAT3/ATF4	10
group_G5_6_0	C3898877	hormone-resistant prostate cancer	4/50	16/21671	4.47016564936196e-08	4.15278388825726e-05	2.38408834632638e-05	HIF1A/EGF/EGR1/STAT3	4
group_G5_6_0	C1318485	Liver regeneration disorder	9/50	346/21671	8.55618282615267e-08	5.86176111893803e-05	3.36520193408714e-05	HIF1A/KEAP1/EGF/EGR1/PRKAB1/KRAS/MAPK8/STAT3/NEDD4	9
group_G5_6_0	C1262048	Glial scar	5/50	51/21671	1.15441854946688e-07	5.86176111893803e-05	3.36520193408714e-05	HIF1A/EGR1/RAB7A/STAT3/SIRT3	5
group_G5_6_0	C0021670	insulinoma	8/50	258/21671	1.26195072528268e-07	5.86176111893803e-05	3.36520193408714e-05	TGM2/EGF/EGR1/YY1/MAPK8/NEDD4/NFE2L1/RAB8A	8
group_G5_6_0	C0004135	Ataxia Telangiectasia	9/50	384/21671	2.06892230974319e-07	7.77839502642253e-05	4.46552997570005e-05	HIF1A/TGM2/CUL5/EGF/YY1/PRKDC/KRAS/STAT3/FLCN	9
group_G5_6_0	C0003486	Aortic Aneurysm	8/50	278/21671	2.23276498785003e-07	7.77839502642253e-05	4.46552997570005e-05	HIF1A/EGF/EGR1/KRAS/MAPK8/STAT3/HDAC5/FOXO4	8
group_G5_6_0	C0041341	Tuberous Sclerosis	8/50	289/21671	2.99971077571284e-07	9.28910436879077e-05	5.33281915682283e-05	EGF/RPS6KB1/PRKAB1/PIK3C3/KRAS/STAT3/FLCN/WDR45B	8
group_G5_6_0	C4049446	Neointimal hyperplasia	7/50	198/21671	3.42361499834846e-07	9.54161500039715e-05	5.47778399735753e-05	HIF1A/TGM2/DAPK1/PRKAB1/AKT1S1/STAT3/SIRT3	7
group_G5_6_0	C0035126	Reperfusion Injury	8/50	300/21671	3.9824627146026e-07	0.000100901123505431	5.79267303942196e-05	HIF1A/KEAP1/EGF/EGR1/MAPK8/AKT1S1/STAT3/HSPA1A	8
group_G5_6_0	C0011644	Scleroderma	8/50	316/21671	5.89809332130309e-07	0.000136983217387264	7.86412442840412e-05	HIF1A/EGF/EGR1/YY1/SMURF1/KRAS/STAT3/HDAC5	8
group_G5_6_0	C0238462	Medullary carcinoma of thyroid	8/50	330/21671	8.17401902278686e-07	0.000175238392434669	0.000100603311049684	HIF1A/TGM2/LAMTOR1/EGF/KRAS/STAT3/FLCN/ATF4	8
group_G5_6_0	C4525297	Stage 0 Gallbladder Cancer AJCC v8	8/50	367/21671	1.80938053935127e-06	0.000280152420176222	0.000160833825720113	HIF1A/KEAP1/TGM2/EGF/KRAS/MAPK8/AKT1S1/STAT3	8
group_G5_6_0	C4525300	Stage IIA Gallbladder Cancer AJCC v8	8/50	367/21671	1.80938053935127e-06	0.000280152420176222	0.000160833825720113	HIF1A/KEAP1/TGM2/EGF/KRAS/MAPK8/AKT1S1/STAT3	8
group_G5_6_0	C4525301	Stage IIB Gallbladder Cancer AJCC v8	8/50	367/21671	1.80938053935127e-06	0.000280152420176222	0.000160833825720113	HIF1A/KEAP1/TGM2/EGF/KRAS/MAPK8/AKT1S1/STAT3	8
group_G5_6_0	C4525302	Stage III Gallbladder Cancer AJCC v8	8/50	367/21671	1.80938053935127e-06	0.000280152420176222	0.000160833825720113	HIF1A/KEAP1/TGM2/EGF/KRAS/MAPK8/AKT1S1/STAT3	8
group_G5_6_0	C4525305	Stage IV Gallbladder Cancer AJCC v8	8/50	367/21671	1.80938053935127e-06	0.000280152420176222	0.000160833825720113	HIF1A/KEAP1/TGM2/EGF/KRAS/MAPK8/AKT1S1/STAT3	8
group_G5_6_0	C0279671	Cervical Squamous Cell Carcinoma	8/50	371/21671	1.96127468258269e-06	0.000287688028439893	0.000165159973270122	HIF1A/KEAP1/DAPK1/USP8/YY1/KRAS/STAT3/SIRT3	8
group_G5_6_0	C0235874	Disease Exacerbation	6/50	166/21671	2.21837850725425e-06	0.00030913104498588	0.00017747028058034	HIF1A/KEAP1/EGF/YY1/PRKAB1/KRAS	6
group_G5_6_0	C0032000	Pituitary Adenoma	6/50	170/21671	2.54681066371482e-06	0.000337998158084439	0.000194042717235415	HIF1A/EGF/USP8/KRAS/MAPK8/STAT3	6
group_G5_6_0	C0282160	Aplasia Cutis Congenita	8/50	393/21671	3.00575022335063e-06	0.000380773903294463	0.000218600016243682	HIF1A/EGF/DAPK1/RPS6KB1/PRKAB1/KRAS/MAPK8/STAT3	8
group_G5_6_0	C0265219	Miller Dieker syndrome	6/50	182/21671	3.77770335369107e-06	0.000457759097684218	0.000262796755039379	HIF1A/DAPK1/YY1/KRAS/MAPK8/STAT3	6
group_G5_6_0	C0026277	Mixed Salivary Gland Tumor	6/50	185/21671	4.15098470520789e-06	0.000480740235700081	0.000275990088668866	HIF1A/KEAP1/EGF/DAPK1/KRAS/STAT3	6
group_G5_6_0	C2973725	Pulmonary arterial hypertension	8/50	413/21671	4.33350729567004e-06	0.000480740235700081	0.000275990088668866	HIF1A/EGR1/SMURF1/PRKAB1/PIK3C3/DNM1L/KRAS/SIRT3	8
group_G5_6_0	C0699753	Cancer Relapse	4/50	48/21671	4.52634793591056e-06	0.000480740235700081	0.000275990088668866	HIF1A/ULK1/KRAS/STAT3	4
group_G5_6_0	C0153633	Malignant neoplasm of brain	7/50	294/21671	4.77421128068313e-06	0.000480740235700081	0.000275990088668866	HIF1A/TGM2/EGF/DAPK1/KRAS/STAT3/HSPA1A	7
group_G5_6_0	C0022665	Kidney Neoplasm	7/50	295/21671	4.88172935561314e-06	0.000480740235700081	0.000275990088668866	HIF1A/TGM2/EGF/KRAS/AKT1S1/SIRT3/FLCN	7
group_G5_6_0	C0685938	Malignant neoplasm of gastrointestinal tract	8/50	423/21671	5.16558344529769e-06	0.000480740235700081	0.000275990088668866	HIF1A/EGF/DAPK1/RPS6KB1/KRAS/MAPK8/STAT3/FOXO4	8
group_G5_6_0	C0751688	Malignant Squamous Cell Neoplasm	6/50	193/21671	5.29537829450397e-06	0.000480740235700081	0.000275990088668866	HIF1A/KEAP1/EGF/DAPK1/KRAS/STAT3	6
group_G5_6_0	C0153452	Malignant neoplasm of gallbladder	8/50	425/21671	5.34730796795928e-06	0.000480740235700081	0.000275990088668866	HIF1A/KEAP1/TGM2/EGF/KRAS/MAPK8/AKT1S1/STAT3	8
group_G5_6_0	C0221023	Cyclic neutropenia	4/50	52/21671	6.25503261767687e-06	0.000544774247045795	0.000312751630883843	KEAP1/PRKAB1/KRAS/MAPK8	4
group_G5_6_0	C2145472	Urothelial Carcinoma	8/50	449/21671	7.98771863300276e-06	0.000674599146369051	0.00038728332766074	HIF1A/EGF/DAPK1/RPS6KB1/KRAS/STAT3/HDAC5/HSPA1A	8
group_G5_6_0	C0206624	Hepatoblastoma	8/50	452/21671	8.38447611251748e-06	0.00068728043898783	0.000394563581765529	HIF1A/KEAP1/LAMTOR1/EGF/YY1/KRAS/STAT3/NFE2L1	8
group_G5_6_0	C0393642	Sepsis-Associated Encephalopathy	4/50	57/21671	9.04949253496756e-06	0.000714417492853283	0.000410142801781576	USP8/DNM1L/STAT3/SIRT3	4
group_G5_6_0	C0553723	Squamous cell carcinoma of skin	8/50	458/21671	9.22821304008546e-06	0.000714417492853283	0.000410142801781576	HIF1A/EGF/DAPK1/USP8/DNM1L/KRAS/MAPK8/STAT3	8
group_G5_6_0	C0333641	Atrophic	4/50	58/21671	9.70334604933471e-06	0.000730897984851239	0.000419604153484744	TGM2/DAPK1/RPS6KB1/STAT3	4
group_G5_6_0	C0853897	Diabetic Cardiomyopathies	6/50	220/21671	1.1190955020079e-05	0.00080981378478634	0.000464909241355631	KEAP1/EGF/PRKAB1/MAPK8/STAT3/SIRT3	6
group_G5_6_0	C0740447	Diabetic peripheral neuropathy	5/50	129/21671	1.18180165643062e-05	0.00080981378478634	0.000464909241355631	HIF1A/RPS6KB1/PRKAB1/MAPK8/STAT3	5
group_G5_6_0	C1306837	Papillary Renal Cell Carcinoma	6/50	223/21671	1.20863230250583e-05	0.00080981378478634	0.000464909241355631	HIF1A/KEAP1/TGM2/EGF/DAPK1/FLCN	6
group_G5_6_0	C0004763	Barrett Esophagus	8/50	478/21671	1.25786293334512e-05	0.00080981378478634	0.000464909241355631	HIF1A/KEAP1/TGM2/EGF/DAPK1/KRAS/MAPK8/STAT3	8
group_G5_6_0	C4552091	Polyarthritis, Juvenile, Rheumatoid Factor Negative	5/50	131/21671	1.27343320014629e-05	0.00080981378478634	0.000464909241355631	EGF/EGR1/DAPK1/KRAS/STAT3	5
group_G5_6_0	C4704862	Polyarthritis, Juvenile, Rheumatoid Factor Positive	5/50	131/21671	1.27343320014629e-05	0.00080981378478634	0.000464909241355631	EGF/EGR1/DAPK1/KRAS/STAT3	5
group_G5_6_0	C0007112	Adenocarcinoma of prostate	7/50	342/21671	1.27850041372799e-05	0.00080981378478634	0.000464909241355631	HIF1A/TGM2/EGF/EGR1/KRAS/STAT3/RAB8A	7
group_G5_6_0	C0036220	Kaposi Sarcoma	8/50	488/21671	1.46063065590818e-05	0.000899348763511434	0.000516310736138606	HIF1A/EGF/EGR1/RPS6KB1/KRAS/MAPK8/STAT3/HDAC5	8
group_G5_6_0	C0333516	Tumor necrosis	7/50	350/21671	1.48439336639849e-05	0.000899348763511434	0.000516310736138606	HIF1A/EGF/PRKAB1/KRAS/MAPK8/STAT3/RAB8A	7
group_G5_6_0	C0034067	Pulmonary Emphysema	7/50	352/21671	1.53994602183238e-05	0.000913155226137625	0.000524236943602512	HIF1A/KEAP1/EGF/EGR1/DNM1L/STAT3/FLCN	7
group_G5_6_0	C3714758	Juvenile psoriatic arthritis	5/50	138/21671	1.638614354578e-05	0.00095142045962685	0.000546204784859332	EGF/EGR1/DAPK1/KRAS/STAT3	5
group_G5_6_0	C0235782	Gallbladder Carcinoma	8/50	498/21671	1.69030788151667e-05	0.000961405727711622	0.000551937267434014	HIF1A/KEAP1/TGM2/EGF/KRAS/MAPK8/AKT1S1/STAT3	8
group_G5_6_0	C0041956	Ureteral obstruction	7/50	359/21671	1.74813150250515e-05	0.00097440849949637	0.000559402080801648	HIF1A/KEAP1/TGM2/EGF/PRKAB1/MAPK8/STAT3	7
group_G5_6_0	C0007621	Neoplastic Cell Transformation	5/50	143/21671	1.94594333795103e-05	0.00106340080056265	0.000610492027592481	HIF1A/EGF/KRAS/MAPK8/STAT3	5
group_G5_6_0	C0740392	Infarction, Middle Cerebral Artery	5/50	145/21671	2.08072944407232e-05	0.00111519095396722	0.000640224444329944	HIF1A/BNIP3L/EGR1/STAT3/HDAC5	5
group_G5_6_0	C3888391	Nonnuclear polymorphic congenital cataract	4/50	71/21671	2.17372425057224e-05	0.00114305084648016	0.000656218641682185	EGF/KRAS/STAT3/ATF4	4
group_G5_6_0	C4728046	Diabetic wound	4/50	72/21671	2.29769009870001e-05	0.00118586338982906	0.000680797066281484	HIF1A/KEAP1/EGF/SIRT3	4
group_G5_6_0	C0334463	Malignant Fibrous Histiocytoma	5/50	150/21671	2.44960266501311e-05	0.00124128047770755	0.000712611684367451	HIF1A/KEAP1/EGF/KRAS/STAT3	5
group_G5_6_0	C3267003	Vascular endothelial growth factor overexpression	3/50	26/21671	2.8943673626102e-05	0.00144046461421333	0.000826962103602914	HIF1A/AKT1S1/STAT3	3
group_G5_6_0	C0162770	Right Ventricular Hypertrophy	5/50	160/21671	3.33867853997708e-05	0.00163243808612563	0.000937172923502337	HIF1A/KEAP1/PRKAB1/MAPK8/HDAC5	5
group_G5_6_0	C0018553	Hamartoma Syndrome, Multiple	6/50	270/21671	3.55000940514664e-05	0.00170584072623167	0.000979312939350797	HIF1A/TGM2/EGF/USP8/MAPK8/STAT3	6
group_G5_6_0	C0887833	Carcinoma, Pancreatic Ductal	4/50	82/21671	3.84065269893192e-05	0.00181422018168191	0.00104153293530357	HIF1A/KRAS/STAT3/HSPA1A	4
group_G5_6_0	C1519689	Tumor Promotion	5/50	170/21671	4.46001810451542e-05	0.00207167840954741	0.00118933816120411	HIF1A/KEAP1/EGF/MAPK8/STAT3	5
group_G5_6_0	C0087031	Juvenile-Onset Still Disease	5/50	171/21671	4.58641977859057e-05	0.00209546752834949	0.00120299535176146	EGF/EGR1/DAPK1/KRAS/STAT3	5
group_G5_6_0	C0019562	Von Hippel-Lindau Syndrome	5/50	174/21671	4.98233218249131e-05	0.00219530375025168	0.00126031072852626	HIF1A/TGM2/DAPK1/SEC13/FLCN	5
group_G5_6_0	C1827293	Carcinoma of urinary bladder, invasive	6/50	287/21671	4.98789191658303e-05	0.00219530375025168	0.00126031072852626	HIF1A/EGF/EGR1/STAT3/FOXO4/HSPA1A	6
group_G5_6_0	C1960398	HER2-positive carcinoma of breast	6/50	288/21671	5.08514554384203e-05	0.00219530375025168	0.00126031072852626	EGF/PRKAB1/KRAS/MAPK8/STAT3/ATF4	6
group_G5_6_0	C0162534	Prion Diseases	5/50	175/21671	5.12001233463793e-05	0.00219530375025168	0.00126031072852626	HIF1A/PRKAB1/DNM1L/AKT1S1/SIRT3	5
group_G5_6_0	C0022679	Cystic kidney	4/50	89/21671	5.29817072299002e-05	0.00223727300075351	0.00128440502375516	HIF1A/EGF/USP8/STAT3	4
group_G5_6_0	C0542476	Forgetful	7/50	429/21671	5.43543611788718e-05	0.00226097917321665	0.00129801459531634	EGR1/DAPK1/PRKAB1/KRAS/MAPK8/STAT3/ATF4	7
group_G5_6_0	C0011175	Dehydration	6/50	295/21671	5.80931568707269e-05	0.00235718108449539	0.00135324353612939	HIF1A/EGF/PRKAB1/STAT3/FOXO4/HSPA1A	6
group_G5_6_0	C0035222	Respiratory Distress Syndrome, Adult	7/50	434/21671	5.84678138520849e-05	0.00235718108449539	0.00135324353612939	HIF1A/EGF/DAPK1/MAPK8/STAT3/SIRT3/HSPA1A	7
group_G5_6_0	C0001339	Acute pancreatitis	7/50	435/21671	5.9320379817434e-05	0.00235718108449539	0.00135324353612939	HIF1A/EGF/EGR1/RAB7A/MAPK8/STAT3/HSPA1A	7
group_G5_6_0	C0270952	Muscular Dystrophy, Oculopharyngeal	3/50	33/21671	6.00501819157418e-05	0.00235718108449539	0.00135324353612939	TGM2/OPTN/PRKAB1	3
group_G5_6_0	C3811653	Experimental Organism Basal Cell Carcinoma	7/50	437/21671	6.10561256355373e-05	0.00236338086314226	0.00135680279190083	HIF1A/EGF/PRKAB1/KRAS/STAT3/SIRT3/ATF4	7
group_G5_6_0	C0005699	Blast Phase	6/50	299/21671	6.25879973946828e-05	0.00238417911751169	0.00136874294510897	DAPK1/RPS6KB1/YY1/PIK3R4/KRAS/MAPK8	6
group_G5_6_0	C0026918	Mycobacterium Infections	5/50	183/21671	6.33043612112899e-05	0.00238417911751169	0.00136874294510897	HIF1A/OPTN/CAMKK2/STAT3/SIRT3	5
group_G5_6_0	C0677936	Refractory cancer	5/50	184/21671	6.49602549542707e-05	0.0024139230741007	0.00138581877235778	HIF1A/TGM2/KRAS/STAT3/ATF4	5
group_G5_6_0	C1266042	Chromophobe Renal Cell Carcinoma	5/50	185/21671	6.66494013500783e-05	0.00244410370477195	0.0014031452915806	HIF1A/KEAP1/TGM2/DAPK1/FLCN	5
group_G5_6_0	C3495559	Juvenile arthritis	7/50	450/21671	7.33830021327038e-05	0.00265608346680319	0.00152484160275748	HIF1A/TGM2/EGF/EGR1/DAPK1/KRAS/STAT3	7
group_G5_6_0	C0019151	Hepatic Encephalopathy	4/50	100/21671	8.35165964081483e-05	0.0029463386606267	0.00169147537029161	HIF1A/TGM2/PRKDC/DNM1L	4
group_G5_6_0	C0340629	Aortic aneurysm without mention of rupture NOS	4/50	100/21671	8.35165964081483e-05	0.0029463386606267	0.00169147537029161	EGF/EGR1/STAT3/FOXO4	4
group_G5_6_0	C0013295	Duodenal Ulcer	4/50	102/21671	9.02038152544883e-05	0.003036195180109	0.00174306145969659	EGF/EGR1/STAT3/HSPA1A	4
group_G5_6_0	C0023283	Leishmaniasis, Cutaneous	4/50	102/21671	9.02038152544883e-05	0.003036195180109	0.00174306145969659	HIF1A/EGF/YY1/ATF4	4
group_G5_6_0	C0278660	Adult Synovial Sarcoma	5/50	198/21671	9.18483792235341e-05	0.003036195180109	0.00174306145969659	EGR1/VAMP3/MAPK8/STAT3/NEDD4	5
group_G5_6_0	C0279982	Childhood Synovial Sarcoma	5/50	198/21671	9.18483792235341e-05	0.003036195180109	0.00174306145969659	EGR1/VAMP3/MAPK8/STAT3/NEDD4	5
group_G5_6_0	C2713368	Hematopoetic Myelodysplasia	3/50	38/21671	9.20978051737382e-05	0.003036195180109	0.00174306145969659	EGR1/DAPK1/KRAS	3
group_G5_6_0	C0280321	Squamous cell carcinoma of the hypopharynx	4/50	103/21671	9.36895534586919e-05	0.003036195180109	0.00174306145969659	HIF1A/DAPK1/MAPK8/STAT3	4
group_G5_6_0	C3544205	Ovarian clear cell carcinoma	4/50	103/21671	9.36895534586919e-05	0.003036195180109	0.00174306145969659	HIF1A/EGF/KRAS/STAT3	4
group_G5_6_0	C0345905	Intrahepatic Cholangiocarcinoma	7/50	470/21671	9.62702459687426e-05	0.00308396753465386	0.00177048728218377	HIF1A/KEAP1/DAPK1/KRAS/MAPK8/STAT3/SIRT3	7
group_G5_6_0	C0020473	Hyperlipidemia	7/50	472/21671	9.88477485727772e-05	0.00313055312809466	0.00179723179223231	HIF1A/TGM2/PRKAB1/NEDD4/SIRT3/RAB8A/ATF4	7
group_G5_6_0	C0029172	Oral Submucous Fibrosis	4/50	106/21671	0.000104734794209144	0.00327297515122279	0.00187899542230228	HIF1A/TGM2/EGF/EGR1	4
