Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
group_G5_5_0	GO:0010508	positive regulation of autophagy	6/47	136/18800	1.0796033053042e-06	6.50052050799831e-05	4.08079718272879e-05	BECN1/SESN2/CALCOCO2/AMBRA1/FOXO3/BAG3	6
group_G5_5_0	GO:1903829	positive regulation of protein localization	9/47	446/18800	1.34462479205635e-06	7.85814547592931e-05	4.93306618757515e-05	TLR4/HYAL2/CLN3/PRKACA/SESN2/PIK3R2/MAPK14/SREBF2/BAG3	9
group_G5_5_0	GO:1902884	positive regulation of response to oxidative stress	3/47	10/18800	1.73581959674915e-06	9.85449582497305e-05	6.18630442751202e-05	ABL1/HDAC6/FOXO3	3
group_G5_5_0	GO:1903146	regulation of autophagy of mitochondrion	4/47	36/18800	1.90429863217524e-06	0.000105106705059228	6.59822771674756e-05	USP30/SREBF2/AMBRA1/HDAC6	4
group_G5_5_0	GO:1900182	positive regulation of protein localization to nucleus	5/47	84/18800	2.08961858197178e-06	0.000112218165469674	7.04466008431454e-05	HYAL2/SESN2/PIK3R2/MAPK14/BAG3	5
group_G5_5_0	GO:0001678	cellular glucose homeostasis	6/47	154/18800	2.22975068406333e-06	0.000116472104527559	7.31170735386098e-05	PPARGC1A/XBP1/PRKACA/PIK3R2/NOX4/FOXO3	6
group_G5_5_0	GO:0042593	glucose homeostasis	7/47	244/18800	2.30005635423955e-06	0.000116472104527559	7.31170735386098e-05	PPARGC1A/XBP1/PRKACA/SESN2/PIK3R2/NOX4/FOXO3	7
group_G5_5_0	GO:0033500	carbohydrate homeostasis	7/47	245/18800	2.3632786306451e-06	0.000116472104527559	7.31170735386098e-05	PPARGC1A/XBP1/PRKACA/SESN2/PIK3R2/NOX4/FOXO3	7
group_G5_5_0	GO:0090316	positive regulation of intracellular protein transport	6/47	156/18800	2.40329959015093e-06	0.000116472104527559	7.31170735386098e-05	HYAL2/PRKACA/PIK3R2/MAPK14/SREBF2/BAG3	6
group_G5_5_0	GO:0042307	positive regulation of protein import into nucleus	4/47	39/18800	2.64447809721863e-06	0.000122199487887754	7.67125225264156e-05	HYAL2/PIK3R2/MAPK14/BAG3	4
group_G5_5_0	GO:1901031	regulation of response to reactive oxygen species	4/47	39/18800	2.64447809721863e-06	0.000122199487887754	7.67125225264156e-05	SESN2/ABL1/HDAC6/FOXO3	4
group_G5_5_0	GO:1901652	response to peptide	9/47	491/18800	2.96144605821868e-06	0.000133736211765466	8.39548703107449e-05	TLR4/RHOQ/XBP1/SESN2/PXN/PIK3R2/MAPK14/SP1/FOXO3	9
group_G5_5_0	GO:0006995	cellular response to nitrogen starvation	3/47	12/18800	3.17117819047153e-06	0.000136981110097107	8.59919028766307e-05	BECN1/MAP1LC3B/MAP1LC3B2	3
group_G5_5_0	GO:0043562	cellular response to nitrogen levels	3/47	12/18800	3.17117819047153e-06	0.000136981110097107	8.59919028766307e-05	BECN1/MAP1LC3B/MAP1LC3B2	3
group_G5_5_0	GO:1904591	positive regulation of protein import	4/47	42/18800	3.57899774158663e-06	0.000151307840692184	9.49857183377415e-05	HYAL2/PIK3R2/MAPK14/BAG3	4
group_G5_5_0	GO:1901298	regulation of hydrogen peroxide-mediated programmed cell death	3/47	13/18800	4.11529901774584e-06	0.000170356232255437	0.000106943625790106	ABL1/HDAC6/FOXO3	3
group_G5_5_0	GO:0042770	signal transduction in response to DNA damage	6/47	174/18800	4.51990543001527e-06	0.000183286777335517	0.000115060965296844	E2F1/CUL4A/SESN2/MAPK14/ABL1/FOXO3	6
group_G5_5_0	GO:1902882	regulation of response to oxidative stress	5/47	101/18800	5.19426939687161e-06	0.000203304182472786	0.000127627185246339	TLR4/SESN2/ABL1/HDAC6/FOXO3	5
group_G5_5_0	GO:0071871	response to epinephrine	3/47	14/18800	5.22846497221546e-06	0.000203304182472786	0.000127627185246339	SIRT2/PRKACA/ABL1	3
group_G5_5_0	GO:0043409	negative regulation of MAPK cascade	6/47	179/18800	5.32049194191489e-06	0.000203304182472786	0.000127627185246339	TLR4/STK38/HYAL2/PIK3R2/ABL1/ATF3	6
group_G5_5_0	GO:0034198	cellular response to amino acid starvation	4/47	47/18800	5.65134712881587e-06	0.000204167758999221	0.000128169308088934	BECN1/SESN2/WDR59/ATF3	4
group_G5_5_0	GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	4/47	47/18800	5.65134712881587e-06	0.000204167758999221	0.000128169308088934	SIRT2/SESN2/BAG3/ATF3	4
group_G5_5_0	GO:2000378	negative regulation of reactive oxygen species metabolic process	4/47	47/18800	5.65134712881587e-06	0.000204167758999221	0.000128169308088934	BECN1/SIRT2/HDAC6/SIRT5	4
group_G5_5_0	GO:0046822	regulation of nucleocytoplasmic transport	5/47	104/18800	5.99702501201396e-06	0.000212787298194138	0.000133580350361589	HYAL2/PRKACA/PIK3R2/MAPK14/BAG3	5
group_G5_5_0	GO:0010421	hydrogen peroxide-mediated programmed cell death	3/47	15/18800	6.52411682493102e-06	0.000225258467888474	0.000141409310225858	ABL1/HDAC6/FOXO3	3
group_G5_5_0	GO:0032006	regulation of TOR signaling	5/47	106/18800	6.58403502770017e-06	0.000225258467888474	0.000141409310225858	RHEB/SESN2/AKT1S1/WDR59/RPTOR	5
group_G5_5_0	GO:1990928	response to amino acid starvation	4/47	49/18800	6.68860070730748e-06	0.000225258467888474	0.000141409310225858	BECN1/SESN2/WDR59/ATF3	4
group_G5_5_0	GO:0042149	cellular response to glucose starvation	4/47	50/18800	7.25693216045713e-06	0.000240325403380472	0.000150867800177925	BECN1/XBP1/SESN2/FOXO3	4
group_G5_5_0	GO:0097468	programmed cell death in response to reactive oxygen species	3/47	16/18800	8.01559804184359e-06	0.000261098250969561	0.000163908260217164	ABL1/HDAC6/FOXO3	3
group_G5_5_0	GO:0043620	regulation of DNA-templated transcription in response to stress	4/47	53/18800	9.17665279991812e-06	0.000294096921184473	0.000184623659896485	SIRT2/SESN2/BAG3/ATF3	4
group_G5_5_0	GO:0032388	positive regulation of intracellular transport	6/47	198/18800	9.4825780975836e-06	0.000299077502855533	0.000187750293160176	HYAL2/PRKACA/PIK3R2/MAPK14/SREBF2/BAG3	6
group_G5_5_0	GO:0035967	cellular response to topologically incorrect protein	5/47	117/18800	1.06648681678234e-05	0.000331110828897893	0.000207859683863006	CUL3/XBP1/HDAC6/BAG3/ATF3	5
group_G5_5_0	GO:0042306	regulation of protein import into nucleus	4/47	57/18800	1.22887389232139e-05	0.000375657296006555	0.000235824382575036	HYAL2/PIK3R2/MAPK14/BAG3	4
group_G5_5_0	GO:0098780	response to mitochondrial depolarisation	3/47	19/18800	1.37970023962704e-05	0.000415373390324081	0.000260756743852958	BECN1/AMBRA1/HDAC6	3
group_G5_5_0	GO:1904589	regulation of protein import	4/47	61/18800	1.61165690415239e-05	0.00047796451769415	0.000300049242956887	HYAL2/PIK3R2/MAPK14/BAG3	4
group_G5_5_0	GO:0033157	regulation of intracellular protein transport	6/47	224/18800	1.91052345073111e-05	0.000551364428065952	0.000346127114273384	HYAL2/PRKACA/PIK3R2/MAPK14/SREBF2/BAG3	6
group_G5_5_0	GO:1900180	regulation of protein localization to nucleus	5/47	132/18800	1.91465251819581e-05	0.000551364428065952	0.000346127114273384	HYAL2/SESN2/PIK3R2/MAPK14/BAG3	5
group_G5_5_0	GO:0010638	positive regulation of organelle organization	8/47	487/18800	2.47639292015612e-05	0.000702941818907172	0.000441282046674436	PPARGC1A/BECN1/CUL3/SIRT2/PXN/CALCOCO2/ABL1/AMBRA1	8
group_G5_5_0	GO:0045444	fat cell differentiation	6/47	237/18800	2.62540214870192e-05	0.000734742826686016	0.00046124559617669	PPARGC1A/E2F1/SIRT2/XBP1/MAPK14/HDAC6	6
group_G5_5_0	GO:0045598	regulation of fat cell differentiation	5/47	142/18800	2.72236514294729e-05	0.000746995879300701	0.000468937629842042	E2F1/SIRT2/XBP1/MAPK14/HDAC6	5
group_G5_5_0	GO:0032984	protein-containing complex disassembly	6/47	239/18800	2.75232125569897e-05	0.000746995879300701	0.000468937629842042	BECN1/CLN3/CALCOCO2/MAP1LC3B/HDAC6/MAP1LC3B2	6
group_G5_5_0	GO:0051223	regulation of protein transport	8/47	495/18800	2.78196754243844e-05	0.000746995879300701	0.000468937629842042	TLR4/HYAL2/CLN3/PRKACA/PIK3R2/MAPK14/SREBF2/BAG3	8
group_G5_5_0	GO:1901653	cellular response to peptide	7/47	361/18800	2.94915926085873e-05	0.000781330593510173	0.000490491750753347	TLR4/RHOQ/XBP1/PXN/PIK3R2/SP1/FOXO3	7
group_G5_5_0	GO:0034614	cellular response to reactive oxygen species	5/47	147/18800	3.21448732346524e-05	0.000840419251542821	0.000527585523311124	BECN1/PXN/ABL1/HDAC6/FOXO3	5
group_G5_5_0	GO:0010821	regulation of mitochondrion organization	5/47	148/18800	3.3206952732176e-05	0.000856911884140699	0.000537939015551997	PPARGC1A/USP30/SREBF2/AMBRA1/HDAC6	5
group_G5_5_0	GO:1903706	regulation of hemopoiesis	7/47	371/18800	3.5100574749325e-05	0.000894164641370626	0.000561324980809044	TLR4/CUL4A/XBP1/MAPK14/ABL1/AMBRA1/FOXO3	7
group_G5_5_0	GO:0071900	regulation of protein serine/threonine kinase activity	7/47	372/18800	3.57067430820517e-05	0.000898092386127047	0.000563790680242922	TLR4/STK38/HYAL2/SESN2/ABL1/NOX4/RPTOR	7
group_G5_5_0	GO:0071216	cellular response to biotic stimulus	6/47	256/18800	4.0434617833828e-05	0.000995680821772817	0.000625053253410742	TLR4/SIRT2/XBP1/ATG10/MAPK14/ABL1	6
group_G5_5_0	GO:1903201	regulation of oxidative stress-induced cell death	4/47	77/18800	4.05889011392039e-05	0.000995680821772817	0.000625053253410742	TLR4/ABL1/HDAC6/FOXO3	4
group_G5_5_0	GO:0034976	response to endoplasmic reticulum stress	6/47	257/18800	4.13236688823348e-05	0.00100134304962438	0.000628607800071461	XBP1/ATG10/SESN2/PIK3R2/ABL1/ATF3	6
group_G5_5_0	GO:0032868	response to insulin	6/47	259/18800	4.31488804565575e-05	0.0010329738008094	0.000648464468497409	RHOQ/XBP1/SESN2/PIK3R2/MAPK14/SP1	6
group_G5_5_0	GO:1903205	regulation of hydrogen peroxide-induced cell death	3/47	28/18800	4.59142148029249e-05	0.00108608981920728	0.000681808828840427	ABL1/HDAC6/FOXO3	3
group_G5_5_0	GO:0035966	response to topologically incorrect protein	5/47	160/18800	4.82020348607792e-05	0.0011267934502161	0.000707361130774283	CUL3/XBP1/HDAC6/BAG3/ATF3	5
group_G5_5_0	GO:0031330	negative regulation of cellular catabolic process	6/47	265/18800	4.90162947962959e-05	0.00113250439256093	0.000710946258673326	BECN1/E2F1/SIRT2/USP30/MAPK14/NPC1	6
group_G5_5_0	GO:0010507	negative regulation of autophagy	4/47	85/18800	5.9848336223088e-05	0.0013590736240194	0.000853178419973509	BECN1/SIRT2/USP30/NPC1	4
group_G5_5_0	GO:0043434	response to peptide hormone	7/47	404/18800	6.01904775610003e-05	0.0013590736240194	0.000853178419973509	RHOQ/XBP1/SESN2/PXN/PIK3R2/MAPK14/SP1	7
group_G5_5_0	GO:0036474	cell death in response to hydrogen peroxide	3/47	32/18800	6.90301146101368e-05	0.0015411554801162	0.000967482978273354	ABL1/HDAC6/FOXO3	3
group_G5_5_0	GO:1902105	regulation of leukocyte differentiation	6/47	283/18800	7.05534772280301e-05	0.00155595603597995	0.000976774244503079	TLR4/CUL4A/XBP1/ABL1/AMBRA1/FOXO3	6
group_G5_5_0	GO:1901987	regulation of cell cycle phase transition	7/47	415/18800	7.12591843352668e-05	0.00155595603597995	0.000976774244503079	CUL3/E2F1/CUL4A/SIRT2/MAPK14/AMBRA1/RPTOR	7
group_G5_5_0	GO:0070301	cellular response to hydrogen peroxide	4/47	90/18800	7.48393046886966e-05	0.00161636628713522	0.00101469766654583	BECN1/ABL1/HDAC6/FOXO3	4
group_G5_5_0	GO:0055094	response to lipoprotein particle	3/47	33/18800	7.58001103824604e-05	0.00161951418634353	0.00101667380648801	TLR4/SREBF2/NPC1	3
group_G5_5_0	GO:1900407	regulation of cellular response to oxidative stress	4/47	92/18800	8.15399779389547e-05	0.00172361634217769	0.00108202546313171	TLR4/ABL1/HDAC6/FOXO3	4
group_G5_5_0	GO:0097193	intrinsic apoptotic signaling pathway	6/47	295/18800	8.86978765487443e-05	0.00185518611265637	0.00116462031811925	BECN1/CUL3/E2F1/CUL4A/XBP1/ABL1	6
group_G5_5_0	GO:0016242	negative regulation of macroautophagy	3/47	35/18800	9.0611312239905e-05	0.00187546538979887	0.00117735093206456	BECN1/USP30/NPC1	3
group_G5_5_0	GO:0071402	cellular response to lipoprotein particle stimulus	3/47	36/18800	9.86755862042441e-05	0.00202132360606013	0.00126891556866011	TLR4/SREBF2/NPC1	3
group_G5_5_0	GO:0036473	cell death in response to oxidative stress	4/47	98/18800	0.000104266031119559	0.0021140469779037	0.00132712402660233	TLR4/ABL1/HDAC6/FOXO3	4
group_G5_5_0	GO:0009749	response to glucose	5/47	189/18800	0.000106066426227477	0.00212882817084846	0.00133640313747539	XBP1/PRKACA/SESN2/NOX4/FOXO3	5
group_G5_5_0	GO:0031331	positive regulation of cellular catabolic process	7/47	449/18800	0.000116469286556777	0.00230241759591203	0.00144537644751715	BECN1/SIRT2/SESN2/CALCOCO2/AMBRA1/FOXO3/BAG3	7
group_G5_5_0	GO:0009746	response to hexose	5/47	193/18800	0.000117032801805292	0.00230241759591203	0.00144537644751715	XBP1/PRKACA/SESN2/NOX4/FOXO3	5
group_G5_5_0	GO:1901214	regulation of neuron death	6/47	313/18800	0.000122710472905779	0.00239044813395866	0.00150063891014808	PPARGC1A/TLR4/CLN3/ABL1/AKT1S1/FOXO3	6
group_G5_5_0	GO:0018105	peptidyl-serine phosphorylation	6/47	315/18800	0.000127052942144915	0.00245101161205772	0.00153865852265431	STK38/RPS6KB2/PRKACA/MAPK14/HDAC6/RPTOR	6
group_G5_5_0	GO:0034284	response to monosaccharide	5/47	200/18800	0.000138297960061961	0.00264228891002996	0.00165873565458931	XBP1/PRKACA/SESN2/NOX4/FOXO3	5
group_G5_5_0	GO:1901990	regulation of mitotic cell cycle phase transition	6/47	321/18800	0.000140818242489674	0.00266481759835221	0.0016728783694262	CUL3/E2F1/CUL4A/SIRT2/AMBRA1/RPTOR	6
group_G5_5_0	GO:0009895	negative regulation of catabolic process	6/47	324/18800	0.00014813134760583	0.00277676403483758	0.00174315438841021	BECN1/E2F1/SIRT2/USP30/MAPK14/NPC1	6
group_G5_5_0	GO:0045787	positive regulation of cell cycle	6/47	329/18800	0.00016098726347665	0.00298801255761925	0.00187576874991593	BECN1/CUL3/CUL4A/SIRT2/ABL1/RPTOR	6
group_G5_5_0	GO:0043523	regulation of neuron apoptotic process	5/47	207/18800	0.000162408332271202	0.00298801255761925	0.00187576874991593	PPARGC1A/CLN3/ABL1/AKT1S1/FOXO3	5
group_G5_5_0	GO:0032386	regulation of intracellular transport	6/47	332/18800	0.000169115596802597	0.00308286872336476	0.00193531610054154	HYAL2/PRKACA/PIK3R2/MAPK14/SREBF2/BAG3	6
group_G5_5_0	GO:0007346	regulation of mitotic cell cycle	7/47	478/18800	0.000171432454182131	0.00309669351327177	0.00194399481536675	CUL3/E2F1/CUL4A/SIRT2/ABL1/AMBRA1/RPTOR	7
group_G5_5_0	GO:0001667	ameboidal-type cell migration	7/47	480/18800	0.000175888117760665	0.00314855576567965	0.00197655210570307	HYAL2/CLN3/PXN/LGALS8/ABL1/SP1/HDAC6	7
group_G5_5_0	GO:0018209	peptidyl-serine modification	6/47	338/18800	0.000186347563317539	0.0033060054313567	0.00207539344484289	STK38/RPS6KB2/PRKACA/MAPK14/HDAC6/RPTOR	6
group_G5_5_0	GO:0043491	protein kinase B signaling	5/47	216/18800	0.000197989794810165	0.00348146656891856	0.00218554174988398	HYAL2/RPS6KB2/SIRT2/SESN2/NOX4	5
group_G5_5_0	GO:0044089	positive regulation of cellular component biogenesis	7/47	494/18800	0.000209781778991896	0.00365645960400788	0.00229539619672574	TLR4/RHOQ/BECN1/PXN/ABL1/AMBRA1/ESR1	7
group_G5_5_0	GO:0032008	positive regulation of TOR signaling	3/47	47/18800	0.000219815553890712	0.0037980304833117	0.00238426939460407	RHEB/WDR59/RPTOR	3
group_G5_5_0	GO:0048146	positive regulation of fibroblast proliferation	3/47	48/18800	0.000234059668234404	0.0040003862688284	0.00251130120973785	E2F1/ABL1/ESR1	3
group_G5_5_0	GO:0070997	neuron death	6/47	353/18800	0.000235553695748829	0.0040003862688284	0.00251130120973785	PPARGC1A/TLR4/CLN3/ABL1/AKT1S1/FOXO3	6
group_G5_5_0	GO:0000082	G1/S transition of mitotic cell cycle	5/47	225/18800	0.000239239898625441	0.00402855659804027	0.00252898554746787	CUL3/E2F1/CUL4A/AMBRA1/RPTOR	5
group_G5_5_0	GO:0009743	response to carbohydrate	5/47	226/18800	0.000244198073575257	0.00407749220331122	0.002559705592098	XBP1/PRKACA/SESN2/NOX4/FOXO3	5
group_G5_5_0	GO:0051489	regulation of filopodium assembly	3/47	49/18800	0.000248888216116605	0.00412117404519745	0.00258712750963313	RHOQ/CLN3/RAB5A	3
group_G5_5_0	GO:0071219	cellular response to molecule of bacterial origin	5/47	229/18800	0.000259543411909377	0.00426208892118952	0.00267558889180176	TLR4/SIRT2/XBP1/MAPK14/ABL1	5
group_G5_5_0	GO:0045348	positive regulation of MHC class II biosynthetic process	2/47	10/18800	0.000271787522616169	0.00428604609078038	0.00269062835672649	TLR4/XBP1	2
group_G5_5_0	GO:0070391	response to lipoteichoic acid	2/47	10/18800	0.000271787522616169	0.00428604609078038	0.00269062835672649	TLR4/MAPK14	2
group_G5_5_0	GO:0071223	cellular response to lipoteichoic acid	2/47	10/18800	0.000271787522616169	0.00428604609078038	0.00269062835672649	TLR4/MAPK14	2
group_G5_5_0	GO:0071233	cellular response to leucine	2/47	10/18800	0.000271787522616169	0.00428604609078038	0.00269062835672649	SESN2/RPTOR	2
group_G5_5_0	GO:1905244	regulation of modification of synaptic structure	2/47	10/18800	0.000271787522616169	0.00428604609078038	0.00269062835672649	CLN3/ABL1	2
group_G5_5_0	GO:0042542	response to hydrogen peroxide	4/47	128/18800	0.000291519004155382	0.00452537704106832	0.00284087187437606	BECN1/ABL1/HDAC6/FOXO3	4
group_G5_5_0	GO:0045931	positive regulation of mitotic cell cycle	4/47	128/18800	0.000291519004155382	0.00452537704106832	0.00284087187437606	CUL3/CUL4A/ABL1/RPTOR	4
group_G5_5_0	GO:0071333	cellular response to glucose stimulus	4/47	132/18800	0.000327780099818613	0.00501926023098252	0.00315091429752035	XBP1/PRKACA/NOX4/FOXO3	4
group_G5_5_0	GO:0051402	neuron apoptotic process	5/47	241/18800	0.000328386426787986	0.00501926023098252	0.00315091429752035	PPARGC1A/CLN3/ABL1/AKT1S1/FOXO3	5
group_G5_5_0	GO:0071872	cellular response to epinephrine stimulus	2/47	11/18800	0.000331655291205833	0.00503052720325183	0.0031579873047723	SIRT2/PRKACA	2
group_G5_5_0	GO:0071331	cellular response to hexose stimulus	4/47	134/18800	0.000347073915684516	0.0052245141701904	0.00327976547118143	XBP1/PRKACA/NOX4/FOXO3	4
group_G5_5_0	GO:0071326	cellular response to monosaccharide stimulus	4/47	136/18800	0.000367168623851509	0.00545101143572272	0.00342195245481494	XBP1/PRKACA/NOX4/FOXO3	4
group_G5_5_0	GO:0090068	positive regulation of cell cycle process	5/47	247/18800	0.000367607213078432	0.00545101143572272	0.00342195245481494	BECN1/CUL3/CUL4A/SIRT2/RPTOR	5
group_G5_5_0	GO:0097201	negative regulation of transcription from RNA polymerase II promoter in response to stress	2/47	12/18800	0.000397352113808905	0.00580543125101687	0.00364444469708632	SIRT2/BAG3	2
group_G5_5_0	GO:1901524	regulation of mitophagy	2/47	12/18800	0.000397352113808905	0.00580543125101687	0.00364444469708632	USP30/AMBRA1	2
group_G5_5_0	GO:0044843	cell cycle G1/S phase transition	5/47	255/18800	0.000425305081330977	0.00616847588762519	0.00387235129755826	CUL3/E2F1/CUL4A/AMBRA1/RPTOR	5
group_G5_5_0	GO:0043254	regulation of protein-containing complex assembly	6/47	401/18800	0.000465016155201542	0.00665431704772811	0.00417734521842387	TLR4/SIRT2/ABL1/AMBRA1/HDAC6/ESR1	6
group_G5_5_0	GO:0051988	regulation of attachment of spindle microtubules to kinetochore	2/47	13/18800	0.000468849716498206	0.00665431704772811	0.00417734521842387	BECN1/SIRT2	2
group_G5_5_0	GO:0098792	xenophagy	2/47	13/18800	0.000468849716498206	0.00665431704772811	0.00417734521842387	CALCOCO2/LGALS8	2
group_G5_5_0	GO:1903409	reactive oxygen species biosynthetic process	3/47	61/18800	0.000476081078452549	0.0067090290984767	0.00421169151150631	TLR4/NOX4/FOXO3	3
group_G5_5_0	GO:0071322	cellular response to carbohydrate stimulus	4/47	147/18800	0.000492865079451106	0.00689664023147427	0.00432946715455567	XBP1/PRKACA/NOX4/FOXO3	4
group_G5_5_0	GO:0009410	response to xenobiotic stimulus	6/47	411/18800	0.000529556160427864	0.00735823839699417	0.00461924217966153	BECN1/E2F1/ABL1/NPC1/FOXO3/RPTOR	6
group_G5_5_0	GO:0045580	regulation of T cell differentiation	4/47	151/18800	0.000545352779867107	0.00743246774757279	0.00466584074424483	XBP1/ABL1/AMBRA1/FOXO3	4
group_G5_5_0	GO:0043201	response to leucine	2/47	14/18800	0.000546119925085872	0.00743246774757279	0.00466584074424483	SESN2/RPTOR	2
group_G5_5_0	GO:0051984	positive regulation of chromosome segregation	2/47	14/18800	0.000546119925085872	0.00743246774757279	0.00466584074424483	BECN1/SIRT2	2
group_G5_5_0	GO:0030104	water homeostasis	3/47	66/18800	0.000600049500661607	0.00805606998523387	0.00505731620401141	HYAL2/CLN3/PRKACA	3
group_G5_5_0	GO:0046847	filopodium assembly	3/47	66/18800	0.000600049500661607	0.00805606998523387	0.00505731620401141	RHOQ/CLN3/RAB5A	3
group_G5_5_0	GO:0045346	regulation of MHC class II biosynthetic process	2/47	15/18800	0.000629134664818324	0.00838986965767792	0.0052668638488853	TLR4/XBP1	2
group_G5_5_0	GO:0006606	protein import into nucleus	4/47	159/18800	0.000662078122736504	0.00877032819918289	0.00550570228380882	HYAL2/PIK3R2/MAPK14/BAG3	4
group_G5_5_0	GO:2000045	regulation of G1/S transition of mitotic cell cycle	4/47	160/18800	0.000677818535246137	0.00891937370552367	0.00559926778854425	E2F1/CUL4A/AMBRA1/RPTOR	4
group_G5_5_0	GO:0001666	response to hypoxia	5/47	286/18800	0.000715615900016468	0.00926233547183946	0.00581456707235439	BECN1/E2F1/SIRT2/FUNDC1/FOXO3	5
group_G5_5_0	GO:0045342	MHC class II biosynthetic process	2/47	16/18800	0.000717865960072107	0.00926233547183946	0.00581456707235439	TLR4/XBP1	2
group_G5_5_0	GO:1901096	regulation of autophagosome maturation	2/47	16/18800	0.000717865960072107	0.00926233547183946	0.00581456707235439	CLN3/CALCOCO2	2
group_G5_5_0	GO:0051170	import into nucleus	4/47	163/18800	0.000726632326682571	0.00931495763302108	0.0058476014065796	HYAL2/PIK3R2/MAPK14/BAG3	4
group_G5_5_0	GO:2000379	positive regulation of reactive oxygen species metabolic process	3/47	71/18800	0.000742948631509759	0.00946307006929417	0.00594058116288167	TLR4/MAPK14/FOXO3	3
group_G5_5_0	GO:0044772	mitotic cell cycle phase transition	6/47	440/18800	0.000756879484987851	0.00957910532911376	0.00601342400074156	CUL3/E2F1/CUL4A/SIRT2/AMBRA1/RPTOR	6
group_G5_5_0	GO:0042063	gliogenesis	5/47	291/18800	0.000773650197607565	0.00972938571295084	0.00610776471795446	TLR4/E2F1/RHEB/SIRT2/ABL1	5
group_G5_5_0	GO:0034504	protein localization to nucleus	5/47	294/18800	0.000810121409327007	0.00996303796887945	0.00625444335185132	HYAL2/SESN2/PIK3R2/MAPK14/BAG3	5
group_G5_5_0	GO:0071375	cellular response to peptide hormone stimulus	5/47	294/18800	0.000810121409327007	0.00996303796887945	0.00625444335185132	RHOQ/XBP1/PXN/PIK3R2/SP1	5
group_G5_5_0	GO:0046827	positive regulation of protein export from nucleus	2/47	17/18800	0.000812285934050564	0.00996303796887945	0.00625444335185132	PRKACA/BAG3	2
group_G5_5_0	GO:0070932	histone H3 deacetylation	2/47	17/18800	0.000812285934050564	0.00996303796887945	0.00625444335185132	SIRT2/HDAC6	2
group_G5_5_1	GO:0006885	regulation of pH	7/11	93/18800	1.8701268451922e-14	3.36622832134596e-12	1.90949793666993e-12	VPS33A/RAB20/ATP6V1H/ATP6AP2/ATP6V0A2/ATP6V1B1/ATP6V0E1	7
group_G5_5_1	GO:0055067	monovalent inorganic cation homeostasis	7/11	157/18800	7.94527618705884e-13	7.15074856835295e-11	4.05627257970899e-11	VPS33A/RAB20/ATP6V1H/ATP6AP2/ATP6V0A2/ATP6V1B1/ATP6V0E1	7
group_G5_5_1	GO:0051453	regulation of intracellular pH	6/11	77/18800	1.75894189848316e-12	1.0553651390899e-10	5.98657418080235e-11	VPS33A/RAB20/ATP6V1H/ATP6AP2/ATP6V0A2/ATP6V0E1	6
group_G5_5_1	GO:0030641	regulation of cellular pH	6/11	83/18800	2.79634900256335e-12	1.25835705115351e-10	7.13804876970118e-11	VPS33A/RAB20/ATP6V1H/ATP6AP2/ATP6V0A2/ATP6V0E1	6
group_G5_5_1	GO:0030004	cellular monovalent inorganic cation homeostasis	6/11	107/18800	1.33157757779415e-11	4.79367928005895e-10	2.71922157991648e-10	VPS33A/RAB20/ATP6V1H/ATP6AP2/ATP6V0A2/ATP6V0E1	6
group_G5_5_1	GO:0051452	intracellular pH reduction	5/11	44/18800	2.53856519562773e-11	7.6156955868832e-10	4.32001445571737e-10	RAB20/ATP6V1H/ATP6AP2/ATP6V0A2/ATP6V0E1	5
group_G5_5_1	GO:0016236	macroautophagy	7/11	306/18800	8.82224233895968e-11	2.26857660144678e-09	1.28685339380314e-09	EPG5/VPS33A/ATP6V1H/ATP6V0A2/ATP6V1D/ATP6V1B1/ATP6V0E1	7
group_G5_5_1	GO:0007035	vacuolar acidification	4/11	24/18800	6.69904973234228e-10	1.50728618977701e-08	8.55010294785791e-09	ATP6V1H/ATP6AP2/ATP6V0A2/ATP6V0E1	4
group_G5_5_1	GO:0010506	regulation of autophagy	6/11	336/18800	1.3355816559417e-08	2.6711633118834e-07	1.51522129387538e-07	TPCN2/ATP6V1H/ATP6V0A2/ATP6V1D/ATP6V1B1/ATP6V0E1	6
group_G5_5_1	GO:0016241	regulation of macroautophagy	5/11	158/18800	1.74536863147189e-08	3.1416635366494e-07	1.78211323423972e-07	ATP6V1H/ATP6V0A2/ATP6V1D/ATP6V1B1/ATP6V0E1	5
group_G5_5_1	GO:0007040	lysosome organization	4/11	74/18800	7.14657281607101e-08	1.07198592241065e-06	6.08085581718323e-07	TPCN2/VPS33A/RAB20/ATP6AP2	4
group_G5_5_1	GO:0080171	lytic vacuole organization	4/11	74/18800	7.14657281607101e-08	1.07198592241065e-06	6.08085581718323e-07	TPCN2/VPS33A/RAB20/ATP6AP2	4
group_G5_5_1	GO:0007033	vacuole organization	4/11	188/18800	3.02568724891407e-06	4.18941311388102e-05	2.37645071372198e-05	TPCN2/VPS33A/RAB20/ATP6AP2	4
group_G5_5_1	GO:0008333	endosome to lysosome transport	3/11	61/18800	5.26461113742859e-06	6.76878574812248e-05	3.83960361150807e-05	TPCN2/EPG5/VPS33A	3
group_G5_5_1	GO:0035751	regulation of lysosomal lumen pH	2/11	16/18800	3.71826512893975e-05	0.000418304827005721	0.00023728402467576	VPS33A/ATP6AP2	2
